Number,Title,Body,Closed,Merged,MergedAt,ClosedAt,ReviewComments,Participants,Comments,Files,Additions,Deletions,Modifications,TimeToMergeOrClose
600,Add Public API for Public APIs,662,True,True,2018-02-02T03:04:13Z,2018-02-02T03:04:13Z,0,1,0,1,2,2,4,470062.0
605,Added the Uber API,574,True,True,2018-01-31T00:29:37Z,2018-01-31T00:29:37Z,0,2,1,1,1,0,1,137843.0
604,Update README.md,893,True,True,2018-01-31T00:27:42Z,2018-01-31T00:27:42Z,0,2,3,1,0,1,1,210467.0
598,Update Spotify description and link,621,True,True,2018-01-27T04:45:07Z,2018-01-27T04:45:07Z,0,2,2,1,1,1,2,307454.0
603,Define TimeoutError in Python 2,994,True,False,,2018-01-28T20:57:51Z,0,2,1,1,5,0,5,0
596,SoundCloud uses OAuth 2.0,592,True,False,,2018-01-21T09:42:23Z,0,2,1,1,1,1,2,0
592,Add File Uploader api,592,True,False,,2018-01-20T21:45:15Z,0,2,1,1,6,0,6,0
595,Add Vector Express,592,True,True,2018-01-20T21:33:32Z,2018-01-20T21:33:32Z,0,2,2,1,3,2,5,139368.0
594,Smidyo patch 1,592,True,False,,2018-01-19T06:46:37Z,0,1,0,1,1,0,1,0
593,Added Vector Express,592,True,False,,2018-01-19T06:42:22Z,0,1,0,1,1,0,1,0
548,Create an API for an API-based project,513,True,False,,2018-01-17T14:35:36Z,0,2,3,2,121,2,123,0
591,Delete mapzen search,649,True,True,2018-01-17T14:34:13Z,2018-01-17T14:34:13Z,0,2,1,1,0,1,1,11592.0
590,LinkPreview API,592,True,True,2018-01-17T11:38:05Z,2018-01-17T11:38:05Z,0,2,0,1,1,0,1,2868.0
589,Add CORS column,409,True,True,2018-01-15T13:32:37Z,2018-01-15T13:32:37Z,0,3,3,4,615,600,1215,68085.0
585,👋 Add Hello API,448,True,True,2018-01-14T18:48:15Z,2018-01-14T18:48:15Z,0,3,6,1,1,0,1,288096.0
421,Build changes,0,True,False,,2018-01-14T17:53:31Z,3,3,4,1,90,76,166,0
587,Added Pokémon TCG API,592,True,True,2018-01-12T15:31:57Z,2018-01-12T15:31:57Z,0,2,1,1,1,0,1,17397.0
586,Removing Edmunds entry,820,True,True,2018-01-12T03:12:43Z,2018-01-12T03:12:43Z,0,2,2,1,0,1,1,24201.0
582,Add LoremPicsum API,592,True,True,2018-01-12T03:11:42Z,2018-01-12T03:11:42Z,0,3,4,1,1,0,1,149979.0
584,PokeApi HTTPS #583,619,True,True,2018-01-11T10:24:33Z,2018-01-11T10:24:33Z,0,2,1,1,1,1,2,61496.0
581,🎤 Add Disqus API,448,True,True,2018-01-10T09:06:37Z,2018-01-10T09:06:37Z,0,2,4,1,1,0,1,2749.0
580,Update - Added AIS Hub to Transportation category,592,True,True,2018-01-10T01:17:04Z,2018-01-10T01:17:04Z,0,2,1,1,1,0,1,23489.0
579,🌎 Add Google Earth Engine,448,True,True,2018-01-10T01:15:30Z,2018-01-10T01:15:30Z,0,2,1,1,1,0,1,53917.0
577,Add SHARE API,630,True,True,2018-01-04T23:17:24Z,2018-01-04T23:17:24Z,0,2,1,1,1,0,1,26110.0
576,Add Open Science Framework API,592,True,True,2018-01-03T21:39:50Z,2018-01-03T21:39:50Z,0,2,5,1,1,0,1,24699.0
573,Add language detection API - detectlanguage.com,0,True,True,2018-01-02T19:54:27Z,2018-01-02T19:54:27Z,0,2,5,1,1,0,1,214513.0
572,Listupdate,592,True,True,2017-12-29T23:21:44Z,2017-12-29T23:21:44Z,0,2,1,1,1,0,1,9095.0
571,Added INQStats,592,True,False,,2017-12-29T23:21:02Z,0,2,1,1,1,0,1,0
569,"Update md2json, validate_format, and validate_links",472,True,True,2017-12-29T03:40:33Z,2017-12-29T03:40:33Z,0,1,3,11,226,407,633,526717.0
564,Add Sphere Engine,592,True,False,,2017-12-24T20:10:22Z,0,2,3,1,1,0,1,0
570,Added Czech and Slovak Nameday API,592,True,True,2017-12-23T18:23:31Z,2017-12-23T18:23:31Z,0,2,1,1,1,0,1,25705.0
568,Replaced better version of Czech and Slovak nameday calendar,592,True,False,,2017-12-23T11:07:33Z,0,2,2,1,1,1,2,0
566,add booknomads api,592,True,True,2017-12-18T04:13:02Z,2017-12-18T04:13:02Z,0,2,1,1,1,0,1,102953.0
565,Add Block,592,True,True,2017-12-11T15:16:41Z,2017-12-11T15:16:41Z,0,2,1,1,1,0,1,528.0
563,Sphere engine,592,True,False,,2017-12-08T16:49:37Z,0,1,0,1,1,0,1,0
562,Add HTTPCat,595,True,True,2017-12-07T16:56:59Z,2017-12-07T16:56:59Z,0,2,1,1,1,0,1,22622.0
560,added IGDB,592,True,True,2017-12-07T03:55:24Z,2017-12-07T03:55:24Z,0,2,1,1,1,0,1,179908.0
559,Removed dead Coinbin link,0,True,True,2017-12-04T03:59:38Z,2017-12-04T03:59:38Z,0,3,5,1,0,1,1,307503.0
558,"Added XML to JSON, JSON to XML transformation API",166,True,True,2017-11-24T16:12:36Z,2017-11-24T16:12:36Z,0,2,3,1,1,0,1,112354.0
550,Add Open Food Facts,592,True,True,2017-11-19T15:49:31Z,2017-11-19T15:49:31Z,0,2,1,1,1,0,1,151418.0
553,Added Reed and changed Bungie,0,True,True,2017-11-20T16:04:05Z,2017-11-20T16:04:05Z,2,2,1,1,2,1,3,110075.0
552,Add http2.pro under Development section,570,True,True,2017-11-20T16:00:31Z,2017-11-20T16:00:31Z,0,2,3,1,1,0,1,128898.0
556,Update AniList to Api v2,573,True,True,2017-11-20T11:40:30Z,2017-11-20T11:40:30Z,0,2,1,1,1,1,2,42948.0
554,bug: Deleted nomad list api. It's close since 2016,170,True,True,2017-11-19T20:25:07Z,2017-11-19T20:25:07Z,0,2,2,1,0,1,1,12857.0
551,added “Yes or No” answer to close ended questions,523,True,True,2017-11-19T15:50:16Z,2017-11-19T15:50:16Z,0,2,1,1,1,0,1,95321.0
549,Added NumValidate,592,True,True,2017-11-16T16:25:27Z,2017-11-16T16:25:27Z,0,2,1,1,1,0,1,8552.0
547,Add Hebrew Calendar API,553,True,True,2017-11-15T16:30:26Z,2017-11-15T16:30:26Z,0,2,1,1,1,0,1,339.0
534,Added utelly API,592,True,True,2017-11-15T16:32:01Z,2017-11-15T16:32:01Z,0,2,3,1,1,0,1,1380657.0
546,Added New Category With APIs for different Countries data,592,True,False,,2017-11-13T05:17:38Z,0,1,2,2,8,0,8,0
545,Added New Countries api,592,True,False,,2017-11-11T18:28:15Z,0,1,1,1,9,0,9,0
544,Added IPinfo,638,True,True,2017-11-10T14:31:09Z,2017-11-10T14:31:09Z,0,2,1,1,1,0,1,26625.0
539,"Added ""Food Standards Agency"" to the ""Government"" table",829,True,False,,2017-11-06T00:54:28Z,0,1,0,1,1,0,1,0
537,Added Daum Maps and Lexigram APIs,592,True,True,2017-11-02T14:02:12Z,2017-11-02T14:02:12Z,0,3,1,1,2,0,2,23257.0
531,Added Gyazo API,592,True,True,2017-11-01T02:10:28Z,2017-11-01T02:10:28Z,0,2,3,1,1,0,1,432110.0
536,Add Taiwan Government Open Data,620,True,True,2017-10-31T18:08:05Z,2017-10-31T18:08:05Z,0,2,1,1,1,0,1,3309.0
535,Added ApiLeap API which allows you to make screenshots of web pages a…,602,True,True,2017-10-31T13:28:53Z,2017-10-31T13:28:53Z,0,2,1,1,1,0,1,7495.0
532,Add microlink.io,547,True,True,2017-10-28T15:43:26Z,2017-10-28T15:43:26Z,0,2,3,1,1,0,1,113570.0
527,Rename API.AI to their new name of Dialogflow,592,True,True,2017-10-28T15:44:11Z,2017-10-28T15:44:11Z,0,3,3,1,1,1,2,221881.0
533,Adding another free stock data API,592,True,True,2017-10-27T17:03:37Z,2017-10-27T17:03:37Z,0,2,1,1,1,0,1,1113.0
529,OMdb movie database api added,592,True,False,,2017-10-27T16:55:59Z,0,3,3,1,1,0,1,0
530,Add check to see if /json was changed,191,True,True,2017-10-26T16:25:20Z,2017-10-26T16:25:20Z,1,2,2,2,37,26,63,4088.0
528,"JSON is auto-generated, don't touch",14,True,True,2017-10-26T12:03:06Z,2017-10-26T12:03:06Z,1,3,4,1,1,0,1,15192.0
526,Add note about PR label in template,398,True,False,,2017-10-25T14:43:08Z,2,3,4,1,4,0,4,0
522,Add PUBG Public API,592,True,True,2017-10-25T07:55:08Z,2017-10-25T07:55:08Z,0,2,3,1,1,0,1,177599.0
525,"Added FHIR to ""Health"" API section",614,True,True,2017-10-24T15:19:17Z,2017-10-24T15:19:17Z,0,3,5,1,1,0,1,46452.0
502,Add PiXHost API to readme,1219,True,True,2017-10-24T14:34:21Z,2017-10-24T14:34:21Z,1,3,5,1,1,0,1,1473140.0
524,Added FavQs Quote API,928,True,True,2017-10-23T15:02:50Z,2017-10-23T15:02:50Z,0,3,4,1,1,0,1,15144.0
523,Added FavQs Quote API,835,True,False,,2017-10-23T10:35:06Z,0,1,0,1,1,0,1,0
518,add Pixabay API,592,True,True,2017-10-20T22:32:39Z,2017-10-20T22:32:39Z,0,2,1,1,1,0,1,46915.0
520,Add IG.com,592,True,True,2017-10-22T02:38:37Z,2017-10-22T02:38:37Z,0,2,1,1,1,0,1,59863.0
519,Added Shopify and Etsy APIs,620,True,False,,2017-10-20T22:36:06Z,0,2,1,1,2,0,2,0
514,Create Mock Data section,728,True,True,2017-10-19T13:29:00Z,2017-10-19T13:29:00Z,2,3,6,1,16,10,26,230911.0
516,Add France open data API,592,True,True,2017-10-19T12:28:59Z,2017-10-19T12:28:59Z,0,2,1,1,1,0,1,53245.0
517,Update HTTPS support,592,True,True,2017-10-19T12:28:42Z,2017-10-19T12:28:42Z,0,2,1,1,2,2,4,2622.0
515,Add a 'Jokes' API,516,True,True,2017-10-18T11:18:05Z,2017-10-18T11:18:05Z,0,4,5,1,1,0,1,92991.0
510,Adding more apis,555,True,True,2017-10-17T14:46:08Z,2017-10-17T14:46:08Z,20,2,1,1,22,6,28,329607.0
513,Adding QR code,635,True,True,2017-10-16T21:21:57Z,2017-10-16T21:21:57Z,2,2,2,1,1,0,1,1353.0
512,Add Plaid API to finance section,592,True,True,2017-10-16T20:51:20Z,2017-10-16T20:51:20Z,0,2,1,1,1,0,1,172147.0
509,Merge pull request #1 from toddmotto/master,613,True,False,,2017-10-12T20:51:21Z,0,1,1,0,0,0,0,0
504,Added Czech namedays API,630,True,True,2017-10-12T13:27:19Z,2017-10-12T13:27:19Z,0,2,4,1,2,1,3,180243.0
508,Adding job board apis,740,True,True,2017-10-12T07:55:56Z,2017-10-12T07:55:56Z,0,2,1,1,19,1,20,32623.0
497,added marijuana strain api to Readme,592,True,True,2017-10-11T20:52:58Z,2017-10-11T20:52:58Z,0,2,4,1,1,0,1,506345.0
507,Added Pastebin API,448,True,True,2017-10-11T20:48:13Z,2017-10-11T20:48:13Z,0,2,1,1,1,0,1,1460.0
505,Update Auth type for Battle.net,592,True,True,2017-10-11T20:46:43Z,2017-10-11T20:46:43Z,0,2,1,1,1,1,2,36846.0
506,Update README.md,592,True,True,2017-10-11T20:42:42Z,2017-10-11T20:42:42Z,0,2,1,1,1,0,1,11821.0
503,Added Cric API,592,True,False,,2017-10-08T09:12:06Z,0,1,1,1,2,0,2,0
501,Added Owly,592,True,False,,2017-10-07T14:02:06Z,0,3,3,1,1,0,1,0
499,Add RoutingNumbers.info,592,True,True,2017-10-07T01:20:33Z,2017-10-07T01:20:33Z,0,2,4,1,1,0,1,35304.0
498,Added the UK Carbon Intensity entry to the Environment group,592,True,True,2017-10-06T16:18:56Z,2017-10-06T16:18:56Z,0,2,2,1,1,0,1,7060.0
500,alter Words API to fix build,592,True,True,2017-10-06T16:13:11Z,2017-10-06T16:13:11Z,0,2,1,1,1,1,2,881.0
494, added Geolocation API for IP addresses,712,True,True,2017-10-03T16:27:51Z,2017-10-03T16:27:51Z,0,2,1,1,1,0,1,87659.0
495,Added Words API and domainDB info API,495,True,True,2017-10-03T19:28:01Z,2017-10-03T19:28:01Z,0,2,3,1,2,0,2,94219.0
496,good reads seems to require api keys now,6,True,True,2017-10-03T14:40:17Z,2017-10-03T14:40:17Z,0,2,1,1,1,1,2,5897.0
493,Added Hearthstone API,585,True,True,2017-10-01T22:00:36Z,2017-10-01T22:00:36Z,0,2,1,1,1,0,1,42867.0
491,Add Iconfinder API,592,True,True,2017-09-28T14:08:47Z,2017-09-28T14:08:47Z,0,2,3,1,1,0,1,1692.0
480,Update README.md,619,True,False,,2017-09-25T22:17:53Z,0,3,7,1,2,0,2,0
490,Adding CoinBin to cryptocurrencies topic,61,True,True,2017-09-25T08:24:50Z,2017-09-25T08:24:50Z,0,3,2,1,1,0,1,79058.0
488,Adding two cryptocurrencies APIs,170,True,True,2017-09-21T13:32:49Z,2017-09-21T13:32:49Z,0,2,3,1,2,0,2,135057.0
489,Add Open Library to Books-section,0,True,True,2017-09-21T01:33:17Z,2017-09-21T01:33:17Z,0,2,1,1,1,0,1,16050.0
486,Added count.io API to Tracking category.,592,True,True,2017-09-18T22:17:00Z,2017-09-18T22:17:00Z,0,2,3,1,1,0,1,321611.0
487,Added Halo Public API Beta,392,True,True,2017-09-15T20:04:26Z,2017-09-15T20:04:26Z,0,2,1,1,1,0,1,20963.0
482,"Add TheSportsDB, TheAudioDB, TheMealDB JSON APIs",592,True,True,2017-09-14T13:56:14Z,2017-09-14T13:56:14Z,0,2,5,1,4,1,5,95465.0
485,added czech tv api feed,592,True,True,2017-09-14T13:55:49Z,2017-09-14T13:55:49Z,0,2,1,1,1,0,1,57417.0
484,Added czech national bank exchange rates and Imgur correction,647,True,True,2017-09-13T20:55:47Z,2017-09-13T20:55:47Z,0,2,7,1,3,2,5,8777.0
454,Adding Federal Register,404,True,False,,2017-09-13T19:31:45Z,0,3,6,1,8,0,8,0
483,"Adding lots of new resources, a couple new categories",592,True,True,2017-09-13T19:26:35Z,2017-09-13T19:26:35Z,5,3,5,1,51,2,53,14623.0
479,Update README.md,629,True,True,2017-09-07T07:53:26Z,2017-09-07T07:53:26Z,0,2,1,1,1,0,1,32586.0
478,Added Blockchain,592,True,True,2017-09-06T14:06:17Z,2017-09-06T14:06:17Z,0,2,1,1,1,0,1,3706.0
477,added freecodecamp weather api,45,True,False,,2017-09-03T23:49:42Z,0,2,1,1,1,0,1,0
476,Add NPPES; US gov healthcare provider registry,592,True,True,2017-09-03T17:20:07Z,2017-09-03T17:20:07Z,0,2,1,1,1,0,1,40347.0
469,added opendota api,592,True,True,2017-09-01T05:26:42Z,2017-09-01T05:26:42Z,0,2,3,1,1,0,1,757455.0
468,Added movebank APIs,592,True,True,2017-09-01T05:25:46Z,2017-09-01T05:25:46Z,0,2,2,1,1,0,1,758831.0
474,Updated CFPB Complaints Database link to main View,894,True,True,2017-09-01T05:22:03Z,2017-09-01T05:22:03Z,0,2,1,1,1,1,2,50166.0
459,add patent category,527,True,True,2017-08-14T13:45:36Z,2017-08-14T13:45:36Z,0,3,3,1,8,0,8,36988.0
473,Update Twitch url,592,True,True,2017-08-28T09:14:27Z,2017-08-28T09:14:27Z,0,2,1,1,1,1,2,122826.0
472,Added events category and Picatic API,592,True,True,2017-08-28T08:49:33Z,2017-08-28T08:49:33Z,0,2,2,1,8,0,8,208402.0
471,Adding SpaceX API.,592,True,True,2017-08-25T14:49:18Z,2017-08-25T14:49:18Z,0,2,1,1,1,0,1,53968.0
470,Add IP Sidekick,592,True,True,2017-08-25T14:48:49Z,2017-08-25T14:48:49Z,0,3,3,1,1,0,1,111668.0
466,Add Addok API (French Address Search),592,True,True,2017-08-24T14:37:06Z,2017-08-24T14:37:06Z,2,3,1,1,1,0,1,521442.0
464,Added BetterDoctor API,22,True,True,2017-08-22T22:24:59Z,2017-08-22T22:24:59Z,0,3,6,1,1,0,1,439805.0
465,Added: Battuta (Geolocation),656,True,True,2017-08-22T20:56:13Z,2017-08-22T20:56:13Z,0,3,4,1,1,0,1,390301.0
462,Alpha website candidate,409,True,True,2017-08-20T17:02:43Z,2017-08-20T17:02:43Z,6,4,7,6,153,0,153,306235.0
467,Add Alphabetical order check to Format Validation,275,True,True,2017-08-18T16:05:10Z,2017-08-18T16:05:10Z,0,2,3,2,47,22,69,288.0
463,Add Mercury API,223,True,True,2017-08-17T14:22:43Z,2017-08-17T14:22:43Z,0,2,1,1,1,0,1,1676.0
452,Add FEC API to list,486,True,True,2017-08-14T17:44:45Z,2017-08-14T17:44:45Z,0,3,5,1,8,0,8,523929.0
457,Adding Cooper Hewitt collection API.,560,True,True,2017-08-14T14:52:32Z,2017-08-14T14:52:32Z,0,2,2,1,1,0,1,245515.0
458,Add lyrics.ovh API (for lyrics),615,True,True,2017-08-12T16:16:23Z,2017-08-12T16:16:23Z,0,2,3,1,1,0,1,2710.0
456,Graphloc,22,True,True,2017-08-11T15:33:56Z,2017-08-11T15:33:56Z,2,2,1,1,1,0,1,6945.0
450,Add https://jsonvat.com to the Finance section,215,True,True,2017-08-07T13:03:21Z,2017-08-07T13:03:21Z,0,2,2,1,1,0,1,4572.0
445,Added content validator,53,True,True,2017-08-07T08:37:42Z,2017-08-07T08:37:42Z,0,4,2,1,1,0,1,152678.0
448,Add Pull Request and Issue Template,502,True,True,2017-08-07T14:05:48Z,2017-08-07T14:05:49Z,1,3,3,4,16,3,19,79310.0
447,Update JSONbin.io - Now accepts API Key for creating private records.,0,True,True,2017-08-07T08:36:10Z,2017-08-07T08:36:10Z,0,4,6,1,1,1,2,96935.0
449,Added Bacon Ipsum API information,46,True,True,2017-08-07T08:33:16Z,2017-08-07T08:33:16Z,0,2,1,1,1,0,1,46238.0
446,Rename Data Access to Open Data,11,True,True,2017-08-07T08:32:33Z,2017-08-07T08:32:33Z,1,3,2,1,33,33,66,127892.0
392,Adds Razorpay IFSC API,53,True,True,2017-07-27T14:27:23Z,2017-07-27T14:27:23Z,0,2,3,1,1,0,1,97530.0
407,"Stormpath is closing, joined forces with okta.com",124,True,True,2017-08-06T02:06:48Z,2017-08-06T02:06:48Z,2,4,6,3,10,10,20,888002.0
441,Update JSON to set Section as attribute,622,True,True,2017-08-06T01:50:27Z,2017-08-06T01:50:27Z,0,2,2,8,417,2462,2879,195196.0
440,Build Bot comments on failed builds,325,True,False,,2017-08-05T20:52:29Z,0,2,5,8,1166,463,1629,0
442,Add wikidata link,210,True,True,2017-08-04T16:55:46Z,2017-08-04T16:55:46Z,2,4,8,1,2,1,3,42119.0
444,Updated Mixcloud entry,37,True,True,2017-08-04T14:18:06Z,2017-08-04T14:18:06Z,0,2,2,1,1,1,2,7584.0
438,Adds section 'Travel' and APIs.is (Collection of Icelandic APIs),167,True,True,2017-08-04T07:17:03Z,2017-08-04T07:17:03Z,0,4,6,1,1,0,1,132556.0
439,Add Behance API,52,True,True,2017-08-03T02:27:03Z,2017-08-03T02:27:03Z,0,2,3,1,1,0,1,22853.0
384,Jekyll site with search feature,599,True,False,,2017-08-02T17:35:53Z,1,4,15,12,2565,0,2565,0
420,We can ignore some files,100,True,True,2017-08-02T17:02:04Z,2017-08-02T17:02:04Z,0,3,5,1,6,0,6,494174.0
436,Updated Musikki entry,79,True,True,2017-08-02T13:21:50Z,2017-08-02T13:21:50Z,0,2,2,1,1,1,2,15066.0
434,Add IEX for Finance API,0,True,True,2017-08-02T13:34:25Z,2017-08-02T13:34:25Z,0,3,3,1,1,0,1,80385.0
433,Adding Cisco Spark dev portal link,0,True,True,2017-08-02T13:26:50Z,2017-08-02T13:26:50Z,0,2,0,1,1,0,1,81169.0
435,added NYPL menus API,144,True,True,2017-08-02T13:22:22Z,2017-08-02T13:22:22Z,0,2,1,1,1,0,1,63181.0
432,News,163,True,True,2017-08-01T13:41:40Z,2017-08-01T13:41:40Z,0,2,1,1,1,0,1,4987.0
431,Adding the CORE API to the Science section,0,True,True,2017-08-01T11:20:58Z,2017-08-01T11:20:58Z,2,2,4,1,1,0,1,1699.0
428,Added Zippopotam and Izi in List,73,True,True,2017-07-29T17:20:06Z,2017-07-29T17:20:06Z,0,2,1,1,2,1,3,15040.0
426,Add new format validation check and update logic,1076,True,True,2017-07-29T17:16:08Z,2017-07-29T17:16:08Z,0,2,4,2,99,58,157,88802.0
427,last.fm requires an apiKey,0,True,True,2017-07-29T07:39:21Z,2017-07-29T07:39:21Z,0,2,1,1,1,1,2,2855.0
418,Updated APIs list with ADS-B flight data API,792,True,True,2017-07-28T14:34:21Z,2017-07-28T14:34:21Z,1,4,4,1,1,0,1,70133.0
423,add OTX to anti-malware section,0,True,True,2017-07-28T14:39:42Z,2017-07-28T14:39:42Z,0,2,2,1,1,0,1,7291.0
424,regen after adding otx via build.sh,33,True,False,,2017-07-28T14:32:01Z,0,2,3,3,1014,1006,2020,0
422,barcode api added,47,True,True,2017-07-28T14:29:27Z,2017-07-28T14:29:27Z,0,2,1,1,3,0,3,28203.0
390,Added Blackbaze B2 api,0,True,False,,2017-07-28T14:25:34Z,0,5,7,1,1,0,1,0
419,Add songkick API,0,True,True,2017-07-27T23:38:16Z,2017-07-27T23:38:16Z,0,2,1,1,1,0,1,16296.0
415,rm giflayer beacuse it was discontinued,0,True,False,,2017-07-27T23:37:18Z,0,3,2,1,0,1,1,0
414,added Kairos to Development section,0,True,True,2017-07-27T14:53:27Z,2017-07-27T14:53:27Z,0,2,1,1,1,0,1,35957.0
416,Add changelogs.md,278,True,True,2017-07-27T11:11:57Z,2017-07-27T11:11:57Z,0,2,1,1,1,0,1,447.0
121,Added public APIs from apilayer.com,158,True,True,2016-06-30T07:03:46Z,2016-06-30T07:03:46Z,0,3,1,1,19,0,19,7918311.0
394,Update information for The Netherlands,203,True,True,2017-07-26T16:04:45Z,2017-07-26T16:04:45Z,0,2,0,1,2,1,3,14268.0
412,The Report of the Week,283,True,True,2017-07-27T02:28:26Z,2017-07-27T02:28:26Z,0,2,1,1,1,0,1,11886.0
405,Move SWAPI to Video section,0,True,True,2017-07-26T22:40:39Z,2017-07-26T22:40:39Z,0,2,3,1,1,1,2,19450.0
408,Added PlaceKitten,77,True,True,2017-07-26T22:23:54Z,2017-07-26T22:23:54Z,0,2,1,1,1,0,1,9105.0
410,corrected typo,0,True,True,2017-07-26T22:22:55Z,2017-07-26T22:22:55Z,0,2,1,1,2,2,4,1048.0
411,Add BART and SF Muni transit APIs,197,True,True,2017-07-26T22:22:43Z,2017-07-26T22:22:43Z,0,2,1,1,2,0,2,886.0
409,Added BetterMeta to Development section,0,True,True,2017-07-26T22:20:42Z,2017-07-26T22:20:42Z,0,2,1,1,1,0,1,3687.0
399,Add Pocket API,33,True,True,2017-07-26T16:39:16Z,2017-07-26T16:39:16Z,0,2,2,1,1,0,1,9829.0
391,Add JSONbin.io,0,True,True,2017-07-26T18:15:23Z,2017-07-26T18:15:23Z,0,2,3,1,1,0,1,25652.0
398,Added USGS Water Services API,0,True,True,2017-07-26T16:20:07Z,2017-07-26T16:20:07Z,0,2,1,1,1,0,1,8806.0
401,Add IP Location API,0,True,True,2017-07-26T16:40:44Z,2017-07-26T16:40:44Z,0,2,1,1,1,0,1,7618.0
404,Add OnWater API ,0,True,True,2017-07-26T18:12:07Z,2017-07-26T18:12:07Z,0,3,2,1,1,0,1,4535.0
406,added https to dronestream api,0,True,True,2017-07-26T18:10:51Z,2017-07-26T18:10:51Z,0,2,1,1,1,1,2,3137.0
402,Add Dog API,0,True,True,2017-07-26T18:12:59Z,2017-07-26T18:12:59Z,0,3,4,1,1,0,1,12482.0
403,wrong diff url,0,True,True,2017-07-26T17:51:19Z,2017-07-26T17:51:19Z,0,2,1,1,1,1,2,3971.0
397,Mapzen Search requires apiKey,92,True,True,2017-07-26T16:08:00Z,2017-07-26T16:08:00Z,0,2,0,1,1,1,2,9167.0
396,Add Harvard Art Museums and alphabetize Art & Design section,0,True,True,2017-07-26T16:07:11Z,2017-07-26T16:07:12Z,0,2,0,1,2,1,3,12362.0
395,[personality] Add icanhazdadjoke api,160,True,True,2017-07-26T16:05:49Z,2017-07-26T16:05:49Z,0,2,0,1,1,0,1,13033.0
393,Update README.md,10,True,True,2017-07-26T15:26:24Z,2017-07-26T15:26:24Z,0,2,0,1,1,1,2,14117.0
389,Added data.medicare.gov to Health,0,True,True,2017-07-26T15:21:05Z,2017-07-26T15:21:05Z,0,2,0,1,1,0,1,20183.0
388,Validate PR updates exclusively,378,True,True,2017-07-23T21:59:08Z,2017-07-23T21:59:08Z,0,2,1,2,21,2,23,174653.0
387,Add open government data for New Zealand,68,True,True,2017-07-21T21:30:11Z,2017-07-21T21:30:11Z,0,2,1,1,1,0,1,43797.0
386,Update Link Validation,493,True,True,2017-07-20T17:23:28Z,2017-07-20T17:23:28Z,0,1,0,4,76,14,90,695059.0
385,Add Format Validation to CI,774,True,True,2017-07-10T15:08:52Z,2017-07-10T15:08:52Z,2,2,1,4,73,4,77,33526.0
366,gh-pages branch for a site with search capabilities,605,True,False,,2017-07-05T05:41:29Z,0,60,3,37,7176,1,7177,0
368,Bring JSON generation into master branch,34,True,True,2017-07-03T03:55:22Z,2017-07-03T03:55:22Z,1,4,7,7,2453,79,2532,2546736.0
383,Added BungieNetPlatform API,62,True,True,2017-07-01T16:27:12Z,2017-07-01T16:27:12Z,0,2,4,1,1,0,1,25234.0
382,Added Bungie,49,True,False,,2017-07-01T09:10:14Z,0,1,0,1,1507,1500,3007,0
381,Change HTTP to HTTPS qriusity,25,True,False,,2017-06-29T15:55:18Z,0,1,1,1,1,1,2,0
380,Adding PandaScore API,0,True,True,2017-06-29T15:44:46Z,2017-06-29T15:44:46Z,0,2,1,1,1,0,1,3108.0
379,Added more APIs for ML,0,True,False,,2017-06-27T16:34:33Z,0,2,1,1,2,0,2,0
378,Fix --allow syntax,326,True,True,2017-06-26T13:19:07Z,2017-06-26T13:19:07Z,0,2,1,1,1,1,2,4014.0
376,Added Jikan API,0,True,True,2017-06-24T21:45:14Z,2017-06-24T21:45:14Z,0,3,7,1,1,0,1,89784.0
365,add gene_info_api,0,True,True,2017-06-23T16:18:56Z,2017-06-23T16:18:56Z,0,3,1,1,1,0,1,1963092.0
374,Adding in Jservice API,0,True,True,2017-06-18T15:03:26Z,2017-06-18T15:03:26Z,0,2,5,1,1,0,1,337236.0
373,Added TheCocktailDB.com,86,True,True,2017-06-13T08:08:29Z,2017-06-13T08:08:30Z,0,2,1,1,2,1,3,788.0
372,Added more APIs,0,True,True,2017-06-12T15:27:12Z,2017-06-12T15:27:12Z,0,3,1,1,3,0,3,2064.0
371,Update README.md,61,True,True,2017-06-11T04:24:33Z,2017-06-11T04:24:33Z,0,2,1,1,1,1,2,999.0
370,Wunderground edit,109,True,True,2017-06-11T04:03:34Z,2017-06-11T04:03:34Z,0,2,1,1,1,1,2,120729.0
259,[WIP] JSON,318,True,False,,2017-06-05T02:34:07Z,2,5,14,5,1327,0,1327,0
369,Fix Kitsu API docs link,118,True,True,2017-06-04T23:27:54Z,2017-06-04T23:27:54Z,0,2,2,1,1,1,2,81277.0
362,Use CI to generate JSON for all API entries,508,True,True,2017-06-03T16:25:26Z,2017-06-03T16:25:26Z,1,2,4,7,2382,79,2461,779377.0
367,Add OMDb,28,True,False,,2017-06-03T14:46:27Z,0,2,2,1,1,0,1,0
363,Added Qriusity API,83,True,True,2017-05-30T19:35:00Z,2017-05-30T19:35:00Z,0,2,3,1,1,0,1,114448.0
364,"changes ""free"" to ""paid"" for holidayapi.com since its not free anymore",0,True,True,2017-05-30T15:37:42Z,2017-05-30T15:37:42Z,0,2,1,1,1,1,2,21353.0
361,Add CountryAPI,129,True,False,,2017-05-24T05:15:37Z,0,2,3,1,161,97,258,0
360,Added Numbers API & Meetup API,128,True,True,2017-05-22T21:23:15Z,2017-05-22T21:23:15Z,0,2,3,1,3,0,3,94970.0
359,Remove OMDB API,68,True,True,2017-05-21T10:58:33Z,2017-05-21T10:58:33Z,0,2,1,1,0,1,1,11749.0
